scenario,foregrounds,regime,filtered,replicate,method,candidates,discoveries,false,false_any,fdp,signal,detected,endpoints,endpoint_detected,jumps,jump_detected
sparse,2,null,True,58,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,58,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,58,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,59,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,59,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,59,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,59,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,59,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,59,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,60,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,60,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,60,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,60,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,60,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,60,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,61,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,61,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,61,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,61,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,61,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,61,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,62,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,62,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,62,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,62,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,62,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,62,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,63,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,63,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,63,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,63,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,63,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,63,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,64,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,64,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,64,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,64,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,64,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,64,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,65,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,65,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,65,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,65,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,65,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,65,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,66,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,66,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,66,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,66,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,66,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,66,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,67,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,67,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,67,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,67,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,67,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,67,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,68,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,68,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,68,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,68,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,68,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,68,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,69,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,69,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,69,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,69,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,69,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,69,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,70,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,70,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,70,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,70,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,70,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,70,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,71,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,71,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,71,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,71,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,71,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,71,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,72,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,72,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,72,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,72,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,72,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,72,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,73,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,73,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,73,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,73,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,73,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,73,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,74,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,74,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,74,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,74,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,74,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,74,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,75,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,75,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,75,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,75,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,75,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,75,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,76,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,76,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,76,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,76,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,76,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,76,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,77,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,77,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,77,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,77,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,77,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,77,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,78,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,78,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,78,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,78,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,78,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,78,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,79,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,79,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,79,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,79,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,79,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,79,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,80,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,80,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,80,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,80,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,80,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,80,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,81,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,81,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,81,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,81,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,81,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,81,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,82,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,82,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,82,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,82,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,82,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,82,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,83,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,83,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,83,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,83,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,83,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,83,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,84,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,84,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,84,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,84,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,84,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,84,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,85,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,85,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,85,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,85,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,85,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,85,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,86,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,86,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,86,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,86,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,86,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,86,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,87,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,87,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,87,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,87,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,87,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,87,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,88,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,88,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,88,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,88,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,88,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,88,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,89,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,89,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,89,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,89,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,89,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,89,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,90,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,90,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,90,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,90,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,90,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,90,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,91,poisson,2,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,91,fixed,2,2,2,1,1.0,0,0,0,0,0,0
sparse,2,null,False,91,learned,2,2,2,1,1.0,0,0,0,0,0,0
sparse,2,null,True,91,poisson,2,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,91,fixed,2,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,91,learned,2,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,92,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,92,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,92,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,92,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,92,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,92,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,93,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,93,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,93,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,93,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,93,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,93,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,94,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,94,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,94,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,94,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,94,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,94,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,95,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,95,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,95,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,95,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,95,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,95,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,96,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,96,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,96,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,96,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,96,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,96,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,97,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,97,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,97,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,97,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,97,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,97,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,98,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,98,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,98,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,98,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,98,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,98,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,99,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,99,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,False,99,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,99,poisson,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,99,fixed,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,null,True,99,learned,0,0,0,0,0.0,0,0,0,0,0,0
sparse,2,moderate,False,0,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,0,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,0,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,0,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,0,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,0,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,1,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,1,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,1,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,1,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,1,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,1,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,2,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,2,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,2,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,2,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,2,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,2,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,3,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,3,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,3,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,3,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,3,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,3,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,4,poisson,2,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,False,4,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,4,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,4,poisson,2,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,True,4,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,4,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,5,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,5,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,5,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,5,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,5,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,5,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,6,poisson,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,6,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,6,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,6,poisson,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,6,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,6,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,7,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,7,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,7,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,7,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,7,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,7,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,8,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,8,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,8,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,8,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,8,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,8,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,9,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,9,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,9,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,9,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,9,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,9,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,10,poisson,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,False,10,fixed,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,False,10,learned,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,True,10,poisson,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,True,10,fixed,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,True,10,learned,4,4,0,0,0.0,3,2,2,2,2,2
sparse,2,moderate,False,11,poisson,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,False,11,fixed,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,False,11,learned,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,True,11,poisson,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,True,11,fixed,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,True,11,learned,0,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,False,12,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,12,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,12,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,12,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,12,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,12,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,13,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,13,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,13,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,13,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,13,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,13,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,14,poisson,2,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,False,14,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,14,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,14,poisson,2,0,0,0,0.0,3,0,1,0,1,0
sparse,2,moderate,True,14,fixed,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,True,14,learned,2,2,0,0,0.0,3,1,1,1,1,1
sparse,2,moderate,False,15,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,15,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,15,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,15,poisson,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,15,fixed,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,True,15,learned,0,0,0,0,0.0,3,0,0,0,0,0
sparse,2,moderate,False,16,poisson,0,0,0,0,0.0,3,0,0,0,0,0
